date,ticker,event_type,headline,body,severity_true,sentiment,direction_true,original_date,ret_fwd_5d,event_type_coarse,text,event_type_hat,severity_hat,severity_hat_rounded,p_alpha_hat
2023-10-25,BA,ANTITRUST,BA faces antitrust investigation over market practices,Regulatory officials allege that the company has been leveraging its market position to stifle competition. The ongoing inquiry is expected to examine pricing strategies and exclusivity agreements.,2,negative,-1,2023-04-02,0.0655489193457976,ANTITRUST,[UNKNOWN] BA faces antitrust investigation over market practices Regulatory officials allege that the company has been leveraging its market position to stifle competition. The ongoing inquiry is expected to examine pricing strategies and exclusivity agreements.,ANTITRUST,1.39186668219108,1,0.20919906988008474
2023-08-21,JPM,SEC_ENFORCEMENT,JPM to restate earnings after SEC investigation,"According to regulatory filings, the company settled with the SEC over allegations of inadequate internal controls. The resolution involves a monetary fine and the appointment of an independent monitor.",0,negative,-1,2023-04-04,-0.0128444904377276,SEC_ENFORCEMENT,"[UNKNOWN] JPM to restate earnings after SEC investigation According to regulatory filings, the company settled with the SEC over allegations of inadequate internal controls. The resolution involves a monetary fine and the appointment of an independent monitor.",SEC_ENFORCEMENT,1.547869520332004,2,0.24185127991418637
2023-04-04,AAPL,REGULATORY_UPDATE,Regulatory changes affect AAPL's operations,"In response to updated compliance rules, the company has updated its policies and provided training to employees. Regulators have acknowledged these steps as part of ongoing oversight.",0,neutral,0,2023-04-05,-0.0333876733225139,OTHER_REGULATORY,"[UNKNOWN] Regulatory changes affect AAPL's operations In response to updated compliance rules, the company has updated its policies and provided training to employees. Regulators have acknowledged these steps as part of ongoing oversight.",OTHER_REGULATORY,1.0372944844078278,1,0.14738666730511565
2023-01-20,BA,LABOR_LAWSUIT,Employees file class-action labor lawsuit against BA,"The company reached a settlement with workers who had claimed unfair labor practices. Without admitting wrongdoing, the company agreed to compensation and to implement improved labor policies.",1,negative,-1,2023-04-09,0.0213290954694991,LABOR_LAWSUIT,"[UNKNOWN] Employees file class-action labor lawsuit against BA The company reached a settlement with workers who had claimed unfair labor practices. Without admitting wrongdoing, the company agreed to compensation and to implement improved labor policies.",LABOR_LAWSUIT,1.043119202997135,1,0.14826718166745234
2023-12-21,NFLX,SEC_ENFORCEMENT,NFLX fined by SEC for disclosure violations,"According to regulatory filings, the company settled with the SEC over allegations of inadequate internal controls. The resolution involves a monetary fine and the appointment of an independent monitor.",1,negative,-1,2023-04-18,,SEC_ENFORCEMENT,"[UNKNOWN] NFLX fined by SEC for disclosure violations According to regulatory filings, the company settled with the SEC over allegations of inadequate internal controls. The resolution involves a monetary fine and the appointment of an independent monitor.",SEC_ENFORCEMENT,1.1658764141693947,1,0.16784911817039938
2023-05-16,GS,FINRA_ACTION,FINRA fines GS for supervisory lapses,"Regulators found that the company violated FINRA rules regarding recordkeeping and trade disclosures. In addition to the monetary penalty, the company must implement enhanced oversight protocols.",1,negative,-1,2023-04-20,0.0086034585704828,OTHER_REGULATORY,"[UNKNOWN] FINRA fines GS for supervisory lapses Regulators found that the company violated FINRA rules regarding recordkeeping and trade disclosures. In addition to the monetary penalty, the company must implement enhanced oversight protocols.",OTHER_REGULATORY,1.63732753321834,2,0.2620758723799063
2023-02-23,JNJ,LABOR_LAWSUIT,JNJ settles labor dispute with workforce,A group of employees alleges that the company violated wage and hour laws by misclassifying workers and failing to pay overtime. The company stated it complies with labor regulations and will defend itself vigorously.,0,negative,-1,2023-04-20,-0.0334747343933515,LABOR_LAWSUIT,[UNKNOWN] JNJ settles labor dispute with workforce A group of employees alleges that the company violated wage and hour laws by misclassifying workers and failing to pay overtime. The company stated it complies with labor regulations and will defend itself vigorously.,LABOR_LAWSUIT,1.0499830209153675,1,0.14931034655822878
2023-03-24,XOM,SUPPLY_CHAIN,XOM faces supply chain disruptions amid regulatory probe,The company disclosed disruptions in its supply chain due to a regulatory investigation into one of its key partners. Management is exploring alternative suppliers to mitigate potential shortages.,1,neutral,0,2023-04-21,0.0592099027720198,OTHER_REGULATORY,[UNKNOWN] XOM faces supply chain disruptions amid regulatory probe The company disclosed disruptions in its supply chain due to a regulatory investigation into one of its key partners. Management is exploring alternative suppliers to mitigate potential shortages.,OTHER_REGULATORY,1.1514249243351968,1,0.16544082258450482
2023-03-15,GS,FINRA_ACTION,FINRA fines GS for supervisory lapses,The Financial Industry Regulatory Authority sanctioned the company's brokerage division for failing to supervise certain trades. The action includes a fine and remedial measures to improve compliance.,3,negative,-1,2023-05-04,0.0047408309309826,OTHER_REGULATORY,[UNKNOWN] FINRA fines GS for supervisory lapses The Financial Industry Regulatory Authority sanctioned the company's brokerage division for failing to supervise certain trades. The action includes a fine and remedial measures to improve compliance.,OTHER_REGULATORY,1.776725675299701,2,0.29568537718044535
2023-09-11,GOOG,DATA_PRIVACY,GOOG fined for violating data privacy regulations,"Following complaints from users, investigators are reviewing whether the company adequately disclosed how it uses personal data. The company asserts that it complies with applicable privacy laws and continues to enhance transparency.",0,negative,-1,2023-05-04,0.0088572111819698,DATA_PRIVACY,"[UNKNOWN] GOOG fined for violating data privacy regulations Following complaints from users, investigators are reviewing whether the company adequately disclosed how it uses personal data. The company asserts that it complies with applicable privacy laws and continues to enhance transparency.",DATA_PRIVACY,1.1720480194189833,1,0.16888609288841766
2023-11-27,ABBV,FDA_APPROVAL,ABBV announces FDA approval of breakthrough treatment,"After successful clinical trials, the company's drug received FDA approval for market entry. Investors responded positively, reflecting optimism about future sales prospects.",1,positive,1,2023-05-05,0.0363792849601398,FDA_APPROVAL,"[UNKNOWN] ABBV announces FDA approval of breakthrough treatment After successful clinical trials, the company's drug received FDA approval for market entry. Investors responded positively, reflecting optimism about future sales prospects.",FDA_APPROVAL,1.3478786581789024,1,0.2006004747554094
2023-05-08,AAPL,ANTITRUST,AAPL hit with antitrust lawsuit alleging monopolistic conduct,A civil suit filed by competitors claims the company engaged in anticompetitive practices that harmed smaller rivals. The case seeks both injunctive relief and monetary damages for affected parties.,0,negative,-1,2023-05-07,-0.0068701036706158,ANTITRUST,[UNKNOWN] AAPL hit with antitrust lawsuit alleging monopolistic conduct A civil suit filed by competitors claims the company engaged in anticompetitive practices that harmed smaller rivals. The case seeks both injunctive relief and monetary damages for affected parties.,ANTITRUST,1.108673411704855,1,0.15847859595945546
2023-08-30,COST,LABOR_LAWSUIT,COST settles labor dispute with workforce,"The company reached a settlement with workers who had claimed unfair labor practices. Without admitting wrongdoing, the company agreed to compensation and to implement improved labor policies.",0,negative,-1,2023-05-07,0.0117286510925989,LABOR_LAWSUIT,"[UNKNOWN] COST settles labor dispute with workforce The company reached a settlement with workers who had claimed unfair labor practices. Without admitting wrongdoing, the company agreed to compensation and to implement improved labor policies.",LABOR_LAWSUIT,0.9258422127661262,1,0.13135974666213238
2023-02-06,BA,ANTITRUST,BA hit with antitrust lawsuit alleging monopolistic conduct,Regulatory officials allege that the company has been leveraging its market position to stifle competition. The ongoing inquiry is expected to examine pricing strategies and exclusivity agreements.,1,negative,-1,2023-05-08,0.0427445309329694,ANTITRUST,[UNKNOWN] BA hit with antitrust lawsuit alleging monopolistic conduct Regulatory officials allege that the company has been leveraging its market position to stifle competition. The ongoing inquiry is expected to examine pricing strategies and exclusivity agreements.,ANTITRUST,1.2925603469811766,1,0.19016666680854055
2023-01-10,JNJ,FDA_APPROVAL,JNJ receives FDA approval for new therapy,"In a significant milestone, the FDA granted approval for the company's groundbreaking therapy. The development is expected to drive revenue growth and deliver new treatment options for patients.",0,positive,1,2023-05-10,-0.0308290603307721,FDA_APPROVAL,"[UNKNOWN] JNJ receives FDA approval for new therapy In a significant milestone, the FDA granted approval for the company's groundbreaking therapy. The development is expected to drive revenue growth and deliver new treatment options for patients.",FDA_APPROVAL,1.043479773075916,1,0.14832183107244742
2023-02-07,MCD,LABOR_LAWSUIT,MCD sued over labor practice allegations,A group of employees alleges that the company violated wage and hour laws by misclassifying workers and failing to pay overtime. The company stated it complies with labor regulations and will defend itself vigorously.,0,negative,-1,2023-05-10,-0.0027304813607552,LABOR_LAWSUIT,[UNKNOWN] MCD sued over labor practice allegations A group of employees alleges that the company violated wage and hour laws by misclassifying workers and failing to pay overtime. The company stated it complies with labor regulations and will defend itself vigorously.,LABOR_LAWSUIT,1.2145176825436743,1,0.1761607085688783
2023-12-04,WMT,PRODUCT_LIABILITY,WMT faces product liability lawsuit over safety claims,"A settlement has been reached in a product liability case involving the company and a group of plaintiffs. As part of the agreement, the company agreed to pay damages while denying liability.",0,negative,-1,2023-05-11,-0.0161912498119529,PRODUCT_LIABILITY,"[UNKNOWN] WMT faces product liability lawsuit over safety claims A settlement has been reached in a product liability case involving the company and a group of plaintiffs. As part of the agreement, the company agreed to pay damages while denying liability.",PRODUCT_LIABILITY,1.0259539098922883,1,0.14568474030975218
2023-08-04,NVDA,SUPPLY_CHAIN,NVDA resolves supply chain compliance issue,"After working with regulators, the company announced it has resolved compliance concerns related to its supply chain. The resolution includes enhanced oversight and revised contracts with suppliers.",0,neutral,0,2023-05-14,-0.0856087239944878,OTHER_REGULATORY,"[UNKNOWN] NVDA resolves supply chain compliance issue After working with regulators, the company announced it has resolved compliance concerns related to its supply chain. The resolution includes enhanced oversight and revised contracts with suppliers.",OTHER_REGULATORY,1.1436328293394995,1,0.16415383112376397
2023-10-05,BA,ANTITRUST,Regulators probe BA for alleged anticompetitive behavior,A civil suit filed by competitors claims the company engaged in anticompetitive practices that harmed smaller rivals. The case seeks both injunctive relief and monetary damages for affected parties.,0,negative,-1,2023-05-15,0.0268936064532991,ANTITRUST,[UNKNOWN] Regulators probe BA for alleged anticompetitive behavior A civil suit filed by competitors claims the company engaged in anticompetitive practices that harmed smaller rivals. The case seeks both injunctive relief and monetary damages for affected parties.,ANTITRUST,1.1902884867768229,1,0.17198075499750698
2023-01-19,ABBV,REGULATORY_UPDATE,ABBV issues statement on updated compliance rules,The company issued a statement addressing new regulatory requirements affecting its operations. Management indicated ongoing efforts to adapt processes and ensure compliance across all jurisdictions.,0,neutral,0,2023-05-15,-0.0088091878475841,OTHER_REGULATORY,[UNKNOWN] ABBV issues statement on updated compliance rules The company issued a statement addressing new regulatory requirements affecting its operations. Management indicated ongoing efforts to adapt processes and ensure compliance across all jurisdictions.,OTHER_REGULATORY,1.3375789563815248,1,0.19862581578069538
2023-01-11,PFE,REGULATORY_UPDATE,PFE issues statement on updated compliance rules,Industry-wide regulatory changes have prompted the company to modify certain practices. Executives anticipate minor operational impacts but emphasized the importance of maintaining compliance.,1,neutral,0,2023-05-17,-0.0524762934121898,OTHER_REGULATORY,[UNKNOWN] PFE issues statement on updated compliance rules Industry-wide regulatory changes have prompted the company to modify certain practices. Executives anticipate minor operational impacts but emphasized the importance of maintaining compliance.,OTHER_REGULATORY,0.9877113685442012,1,0.1400654633200187
2023-11-15,MSFT,SUPPLY_CHAIN,MSFT resolves supply chain compliance issue,"After working with regulators, the company announced it has resolved compliance concerns related to its supply chain. The resolution includes enhanced oversight and revised contracts with suppliers.",0,neutral,0,2023-05-20,0.0221278027567088,OTHER_REGULATORY,"[UNKNOWN] MSFT resolves supply chain compliance issue After working with regulators, the company announced it has resolved compliance concerns related to its supply chain. The resolution includes enhanced oversight and revised contracts with suppliers.",OTHER_REGULATORY,1.3442074092710743,1,0.1998949410621714
2023-01-30,GOOG,SUPPLY_CHAIN,GOOG faces supply chain disruptions amid regulatory probe,"After working with regulators, the company announced it has resolved compliance concerns related to its supply chain. The resolution includes enhanced oversight and revised contracts with suppliers.",3,negative,-1,2023-05-24,0.0563552946450234,OTHER_REGULATORY,"[UNKNOWN] GOOG faces supply chain disruptions amid regulatory probe After working with regulators, the company announced it has resolved compliance concerns related to its supply chain. The resolution includes enhanced oversight and revised contracts with suppliers.",OTHER_REGULATORY,1.2138158765617706,1,0.17603851976657495
2023-03-23,PG,LABOR_LAWSUIT,Employees file class-action labor lawsuit against PG,A group of employees alleges that the company violated wage and hour laws by misclassifying workers and failing to pay overtime. The company stated it complies with labor regulations and will defend itself vigorously.,1,negative,-1,2023-05-26,0.025453955587902,LABOR_LAWSUIT,[UNKNOWN] Employees file class-action labor lawsuit against PG A group of employees alleges that the company violated wage and hour laws by misclassifying workers and failing to pay overtime. The company stated it complies with labor regulations and will defend itself vigorously.,LABOR_LAWSUIT,0.9316931888843407,1,0.13216296861871724
2023-07-11,SBUX,LABOR_LAWSUIT,Employees file class-action labor lawsuit against SBUX,Current and former employees filed a class-action suit accusing the company of discriminatory practices and inadequate workplace protections. The lawsuit seeks compensatory damages and policy changes.,0,negative,-1,2023-05-27,,LABOR_LAWSUIT,[UNKNOWN] Employees file class-action labor lawsuit against SBUX Current and former employees filed a class-action suit accusing the company of discriminatory practices and inadequate workplace protections. The lawsuit seeks compensatory damages and policy changes.,LABOR_LAWSUIT,1.1777158840893558,1,0.16984291815361258
2023-08-24,WFC,FINRA_ACTION,FINRA sanctions WFC subsidiary for compliance failures,FINRA issued a disciplinary action against the company for not properly vetting certain securities offerings. The firm has responded by reviewing its internal processes to prevent future violations.,0,negative,-1,2023-05-28,-0.0033791492123567,OTHER_REGULATORY,[UNKNOWN] FINRA sanctions WFC subsidiary for compliance failures FINRA issued a disciplinary action against the company for not properly vetting certain securities offerings. The firm has responded by reviewing its internal processes to prevent future violations.,OTHER_REGULATORY,1.0635173054395168,1,0.1513850147113503
2023-03-27,NFLX,ACCOUNTING_FRAUD,NFLX executives charged in accounting fraud scheme,"Auditors discovered discrepancies in the company's financial statements, leading to suspicions of accounting misconduct. The firm has initiated an internal review and engaged outside counsel to ensure transparency.",0,negative,-1,2023-05-29,,ACCOUNTING_FRAUD,"[UNKNOWN] NFLX executives charged in accounting fraud scheme Auditors discovered discrepancies in the company's financial statements, leading to suspicions of accounting misconduct. The firm has initiated an internal review and engaged outside counsel to ensure transparency.",ACCOUNTING_FRAUD,0.9921181118397473,1,0.1407036119593788
2023-06-20,BA,LABOR_LAWSUIT,BA sued over labor practice allegations,A group of employees alleges that the company violated wage and hour laws by misclassifying workers and failing to pay overtime. The company stated it complies with labor regulations and will defend itself vigorously.,2,negative,-1,2023-05-31,-0.0138437750576955,LABOR_LAWSUIT,[UNKNOWN] BA sued over labor practice allegations A group of employees alleges that the company violated wage and hour laws by misclassifying workers and failing to pay overtime. The company stated it complies with labor regulations and will defend itself vigorously.,LABOR_LAWSUIT,1.342952278241701,1,0.19965415974229944
2023-08-23,DIS,PRODUCT_LIABILITY,Consumers allege defects in DIS's product in lawsuit,Regulatory filings show that the company faces multiple product liability suits alleging harm from its products. The company is evaluating legal strategies to address these claims.,0,negative,-1,2023-06-01,-0.0180590165309257,PRODUCT_LIABILITY,[UNKNOWN] Consumers allege defects in DIS's product in lawsuit Regulatory filings show that the company faces multiple product liability suits alleging harm from its products. The company is evaluating legal strategies to address these claims.,PRODUCT_LIABILITY,1.0059075152746964,1,0.14271619931282772
2023-03-15,JPM,LABOR_LAWSUIT,Employees file class-action labor lawsuit against JPM,A group of employees alleges that the company violated wage and hour laws by misclassifying workers and failing to pay overtime. The company stated it complies with labor regulations and will defend itself vigorously.,5,negative,-1,2023-06-07,-0.0084203708098812,LABOR_LAWSUIT,[UNKNOWN] Employees file class-action labor lawsuit against JPM A group of employees alleges that the company violated wage and hour laws by misclassifying workers and failing to pay overtime. The company stated it complies with labor regulations and will defend itself vigorously.,LABOR_LAWSUIT,1.2893259856266164,1,0.18956966266838368
2023-06-05,BA,ANTITRUST,Regulators probe BA for alleged anticompetitive behavior,A civil suit filed by competitors claims the company engaged in anticompetitive practices that harmed smaller rivals. The case seeks both injunctive relief and monetary damages for affected parties.,2,negative,-1,2023-06-07,0.0612127543539586,ANTITRUST,[UNKNOWN] Regulators probe BA for alleged anticompetitive behavior A civil suit filed by competitors claims the company engaged in anticompetitive practices that harmed smaller rivals. The case seeks both injunctive relief and monetary damages for affected parties.,ANTITRUST,1.1902884867768229,1,0.17198075499750698
2023-01-30,LMT,REGULATORY_UPDATE,LMT responds to new regulatory requirements,"In response to updated compliance rules, the company has updated its policies and provided training to employees. Regulators have acknowledged these steps as part of ongoing oversight.",0,neutral,0,2023-06-07,0.0184763227163071,OTHER_REGULATORY,"[UNKNOWN] LMT responds to new regulatory requirements In response to updated compliance rules, the company has updated its policies and provided training to employees. Regulators have acknowledged these steps as part of ongoing oversight.",OTHER_REGULATORY,1.037683314222285,1,0.14744531116859522
2023-07-10,BAC,FINRA_ACTION,FINRA sanctions BAC subsidiary for compliance failures,FINRA issued a disciplinary action against the company for not properly vetting certain securities offerings. The firm has responded by reviewing its internal processes to prevent future violations.,0,negative,-1,2023-06-08,0.0258199110782513,OTHER_REGULATORY,[UNKNOWN] FINRA sanctions BAC subsidiary for compliance failures FINRA issued a disciplinary action against the company for not properly vetting certain securities offerings. The firm has responded by reviewing its internal processes to prevent future violations.,OTHER_REGULATORY,1.4179248852089956,1,0.2144192339663128
2023-12-14,PEP,REGULATORY_UPDATE,Regulatory changes affect PEP's operations,The company issued a statement addressing new regulatory requirements affecting its operations. Management indicated ongoing efforts to adapt processes and ensure compliance across all jurisdictions.,5,negative,-1,2023-06-08,-0.0076077022828601,OTHER_REGULATORY,[UNKNOWN] Regulatory changes affect PEP's operations The company issued a statement addressing new regulatory requirements affecting its operations. Management indicated ongoing efforts to adapt processes and ensure compliance across all jurisdictions.,OTHER_REGULATORY,1.504159357482555,2,0.23236431817768344
2023-08-31,HUM,PATENT_IP,HUM involved in patent infringement lawsuit,The company filed a complaint alleging theft of proprietary designs by a rival. The case seeks injunctive relief to prevent further use of the contested intellectual property and compensatory damages for losses incurred.,2,negative,-1,2023-06-08,0.0132139181432566,PATENT_IP,[UNKNOWN] HUM involved in patent infringement lawsuit The company filed a complaint alleging theft of proprietary designs by a rival. The case seeks injunctive relief to prevent further use of the contested intellectual property and compensatory damages for losses incurred.,PATENT_IP,1.1035119517064573,1,0.15765432401954954
2023-11-21,NFLX,SUPPLY_CHAIN,NFLX faces supply chain disruptions amid regulatory probe,The company disclosed disruptions in its supply chain due to a regulatory investigation into one of its key partners. Management is exploring alternative suppliers to mitigate potential shortages.,1,neutral,0,2023-06-09,,OTHER_REGULATORY,[UNKNOWN] NFLX faces supply chain disruptions amid regulatory probe The company disclosed disruptions in its supply chain due to a regulatory investigation into one of its key partners. Management is exploring alternative suppliers to mitigate potential shortages.,OTHER_REGULATORY,1.2440388353286924,1,0.18136104269305173
2023-02-16,DIS,PRODUCT_LIABILITY,Consumers allege defects in DIS's product in lawsuit,Consumers filed a lawsuit claiming that the company's product caused injuries due to design flaws. The company maintains that the product meets safety standards and will contest the allegations.,3,negative,-1,2023-06-14,-0.0522536231586638,PRODUCT_LIABILITY,[UNKNOWN] Consumers allege defects in DIS's product in lawsuit Consumers filed a lawsuit claiming that the company's product caused injuries due to design flaws. The company maintains that the product meets safety standards and will contest the allegations.,PRODUCT_LIABILITY,1.0586964391125375,1,0.1506433224825134
2023-01-09,BA,ANTITRUST,BA faces antitrust investigation over market practices,"Government agencies have opened an investigation into the company's practices, citing concerns about monopolistic behavior in the tech sector. The company stated it will fully cooperate with authorities and maintain competitive integrity.",3,negative,-1,2023-06-15,0.0136165135837382,ANTITRUST,"[UNKNOWN] BA faces antitrust investigation over market practices Government agencies have opened an investigation into the company's practices, citing concerns about monopolistic behavior in the tech sector. The company stated it will fully cooperate with authorities and maintain competitive integrity.",ANTITRUST,1.3385107326144274,1,0.19880385277040966
2023-08-10,C,SEC_ENFORCEMENT,SEC charges C with securities law violations,"After an investigation into revenue recognition practices, the company announced it would restate prior earnings. The SEC noted cooperation by the company in resolving the matter.",1,negative,-1,2023-06-24,-0.0423995962836842,SEC_ENFORCEMENT,"[UNKNOWN] SEC charges C with securities law violations After an investigation into revenue recognition practices, the company announced it would restate prior earnings. The SEC noted cooperation by the company in resolving the matter.",SEC_ENFORCEMENT,1.178173871942269,1,0.16992042172661287
2023-03-15,TGT,LABOR_LAWSUIT,TGT settles labor dispute with workforce,Current and former employees filed a class-action suit accusing the company of discriminatory practices and inadequate workplace protections. The lawsuit seeks compensatory damages and policy changes.,1,negative,-1,2023-06-25,-0.010431880883903,LABOR_LAWSUIT,[UNKNOWN] TGT settles labor dispute with workforce Current and former employees filed a class-action suit accusing the company of discriminatory practices and inadequate workplace protections. The lawsuit seeks compensatory damages and policy changes.,LABOR_LAWSUIT,1.3521521102781568,1,0.20142408603920475
2023-07-27,PG,DATA_PRIVACY,PG announces data breach affecting customer records,"Following complaints from users, investigators are reviewing whether the company adequately disclosed how it uses personal data. The company asserts that it complies with applicable privacy laws and continues to enhance transparency.",3,negative,-1,2023-06-30,0.0321478626675182,DATA_PRIVACY,"[UNKNOWN] PG announces data breach affecting customer records Following complaints from users, investigators are reviewing whether the company adequately disclosed how it uses personal data. The company asserts that it complies with applicable privacy laws and continues to enhance transparency.",DATA_PRIVACY,1.3155124310145985,1,0.19444453813595988
2023-09-07,AAPL,ACCOUNTING_FRAUD,AAPL executives charged in accounting fraud scheme,"Prosecutors allege that company executives participated in a scheme to inflate revenues and conceal losses. The investigation remains ongoing, and the company has placed the employees involved on administrative leave.",4,negative,-1,2023-07-02,-0.0102500412810762,ACCOUNTING_FRAUD,"[UNKNOWN] AAPL executives charged in accounting fraud scheme Prosecutors allege that company executives participated in a scheme to inflate revenues and conceal losses. The investigation remains ongoing, and the company has placed the employees involved on administrative leave.",ACCOUNTING_FRAUD,1.180953649818042,1,0.17039143667493886
2023-05-23,C,ACCOUNTING_FRAUD,C investigated over alleged accounting misconduct,"Prosecutors allege that company executives participated in a scheme to inflate revenues and conceal losses. The investigation remains ongoing, and the company has placed the employees involved on administrative leave.",0,negative,-1,2023-07-08,-0.03463298315985,ACCOUNTING_FRAUD,"[UNKNOWN] C investigated over alleged accounting misconduct Prosecutors allege that company executives participated in a scheme to inflate revenues and conceal losses. The investigation remains ongoing, and the company has placed the employees involved on administrative leave.",ACCOUNTING_FRAUD,0.9281490263981826,1,0.13167593011495268
2023-06-27,KO,PRODUCT_LIABILITY,Consumers allege defects in KO's product in lawsuit,Regulatory filings show that the company faces multiple product liability suits alleging harm from its products. The company is evaluating legal strategies to address these claims.,1,negative,-1,2023-07-09,-0.0009821096174423,PRODUCT_LIABILITY,[UNKNOWN] Consumers allege defects in KO's product in lawsuit Regulatory filings show that the company faces multiple product liability suits alleging harm from its products. The company is evaluating legal strategies to address these claims.,PRODUCT_LIABILITY,1.0073828240663976,1,0.1429329381508606
2023-09-18,C,FINRA_ACTION,C faces FINRA action over brokerage violations,The Financial Industry Regulatory Authority sanctioned the company's brokerage division for failing to supervise certain trades. The action includes a fine and remedial measures to improve compliance.,0,negative,-1,2023-07-10,-0.0379923294658641,OTHER_REGULATORY,[UNKNOWN] C faces FINRA action over brokerage violations The Financial Industry Regulatory Authority sanctioned the company's brokerage division for failing to supervise certain trades. The action includes a fine and remedial measures to improve compliance.,OTHER_REGULATORY,1.198830716134151,1,0.17344539766221112
2023-03-22,LLY,FDA_ACTION,FDA issues warning to LLY over manufacturing practices,Regulators alleged that the company promoted a drug for unapproved uses. The company has ceased the marketing activity and is working to align promotional practices with regulatory standards.,1,negative,-1,2023-07-12,0.0148048975381485,FDA_ACTION,[UNKNOWN] FDA issues warning to LLY over manufacturing practices Regulators alleged that the company promoted a drug for unapproved uses. The company has ceased the marketing activity and is working to align promotional practices with regulatory standards.,FDA_ACTION,0.9822343158604863,1,0.13927570014401197
2023-12-13,GOOG,DATA_PRIVACY,GOOG fined for violating data privacy regulations,"Following complaints from users, investigators are reviewing whether the company adequately disclosed how it uses personal data. The company asserts that it complies with applicable privacy laws and continues to enhance transparency.",0,negative,-1,2023-07-13,0.0424720395808162,DATA_PRIVACY,"[UNKNOWN] GOOG fined for violating data privacy regulations Following complaints from users, investigators are reviewing whether the company adequately disclosed how it uses personal data. The company asserts that it complies with applicable privacy laws and continues to enhance transparency.",DATA_PRIVACY,1.1720480194189833,1,0.16888609288841766
2023-03-15,DIS,PRODUCT_LIABILITY,DIS reaches settlement in product liability case,Regulatory filings show that the company faces multiple product liability suits alleging harm from its products. The company is evaluating legal strategies to address these claims.,1,negative,-1,2023-07-14,0.0193341353189517,PRODUCT_LIABILITY,[UNKNOWN] DIS reaches settlement in product liability case Regulatory filings show that the company faces multiple product liability suits alleging harm from its products. The company is evaluating legal strategies to address these claims.,PRODUCT_LIABILITY,1.2182414054149424,1,0.17681014751866905
2023-10-17,WMT,LABOR_LAWSUIT,WMT sued over labor practice allegations,A group of employees alleges that the company violated wage and hour laws by misclassifying workers and failing to pay overtime. The company stated it complies with labor regulations and will defend itself vigorously.,1,negative,-1,2023-07-15,0.0113369282398672,LABOR_LAWSUIT,[UNKNOWN] WMT sued over labor practice allegations A group of employees alleges that the company violated wage and hour laws by misclassifying workers and failing to pay overtime. The company stated it complies with labor regulations and will defend itself vigorously.,LABOR_LAWSUIT,1.3059493180997621,1,0.19265332693256984
2023-09-27,UNH,PATENT_IP,UNH involved in patent infringement lawsuit,The lawsuit centers on allegations that the company's product infringed on patented technology held by a competitor. Legal experts anticipate a protracted battle as both sides argue the validity and scope of the patents involved.,1,negative,-1,2023-07-17,0.0136778663677175,PATENT_IP,[UNKNOWN] UNH involved in patent infringement lawsuit The lawsuit centers on allegations that the company's product infringed on patented technology held by a competitor. Legal experts anticipate a protracted battle as both sides argue the validity and scope of the patents involved.,PATENT_IP,0.9723979210864879,1,0.13786671522322977
2023-02-21,C,LABOR_LAWSUIT,C sued over labor practice allegations,"The company reached a settlement with workers who had claimed unfair labor practices. Without admitting wrongdoing, the company agreed to compensation and to implement improved labor policies.",2,negative,-1,2023-07-18,0.0170545175364413,LABOR_LAWSUIT,"[UNKNOWN] C sued over labor practice allegations The company reached a settlement with workers who had claimed unfair labor practices. Without admitting wrongdoing, the company agreed to compensation and to implement improved labor policies.",LABOR_LAWSUIT,1.2847501919582276,1,0.18872750876319522
2023-10-19,CVX,ACCOUNTING_FRAUD,Auditors uncover accounting irregularities at CVX,"Whistleblower reports prompted authorities to examine the company's books for irregularities. Pending the outcome, stakeholders are expressing concerns about financial reporting practices.",1,negative,-1,2023-07-20,-0.0848609813364298,ACCOUNTING_FRAUD,"[UNKNOWN] Auditors uncover accounting irregularities at CVX Whistleblower reports prompted authorities to examine the company's books for irregularities. Pending the outcome, stakeholders are expressing concerns about financial reporting practices.",ACCOUNTING_FRAUD,1.6802961377069925,2,0.2721692073548752
2023-04-11,ABBV,FDA_APPROVAL,ABBV announces FDA approval of breakthrough treatment,"After successful clinical trials, the company's drug received FDA approval for market entry. Investors responded positively, reflecting optimism about future sales prospects.",1,positive,1,2023-07-21,-0.0019945037460583,FDA_APPROVAL,"[UNKNOWN] ABBV announces FDA approval of breakthrough treatment After successful clinical trials, the company's drug received FDA approval for market entry. Investors responded positively, reflecting optimism about future sales prospects.",FDA_APPROVAL,1.3478786581789024,1,0.2006004747554094
2023-08-03,META,SUPPLY_CHAIN,Regulators scrutinize META's supply chain practices,"After working with regulators, the company announced it has resolved compliance concerns related to its supply chain. The resolution includes enhanced oversight and revised contracts with suppliers.",0,neutral,0,2023-07-23,-0.023787487749678,OTHER_REGULATORY,"[UNKNOWN] Regulators scrutinize META's supply chain practices After working with regulators, the company announced it has resolved compliance concerns related to its supply chain. The resolution includes enhanced oversight and revised contracts with suppliers.",OTHER_REGULATORY,0.9890320799714631,1,0.14025646331482672
2023-12-20,C,REGULATORY_UPDATE,Regulatory changes affect C's operations,Industry-wide regulatory changes have prompted the company to modify certain practices. Executives anticipate minor operational impacts but emphasized the importance of maintaining compliance.,2,negative,-1,2023-07-26,0.0289596322664758,OTHER_REGULATORY,[UNKNOWN] Regulatory changes affect C's operations Industry-wide regulatory changes have prompted the company to modify certain practices. Executives anticipate minor operational impacts but emphasized the importance of maintaining compliance.,OTHER_REGULATORY,1.2040840523800964,1,0.1743510140933867
